tx_id,fee,weight,parents 
2fd9cb66c8d8ca3849f438dbd02cee4d6be5e44a20bd936e20c3c6e82c7b3a8e,908,1616,
775a6bf9e7ebc1dad7ccabd92a79099394a4bbe4cd468cd3982d7a19543c797c,5700,1136,f7c687a3a0af4d483fe9f80c5357b46ad20261ce79c6621265dfb7fa9ac78e7f
e8c51fa957ee1655d3704a92126130994f325988901355b6cf8349c644d470b9,5700,1132,4b58c9261c186c3ca0729b057cff46001b86bb0938cde18e3743f872e0beb461
9c0a66dd9750a8760a405bcb61d751a1c88dcc7891b1e7042f2f7fe60011a53e,5700,1136,d9eaa63bee27dc747e59e260b9e9cfcd23151321351e5e63b71c4d49ff88d5ce
897375575556df30301fcc07018b256bcd9c3bd021b8c54c4036a23e835830d0,342,1132,ddecbf32f0c59ec18c42451aa8909e4f403a7d159e2f3207e565c5ba117e16e1
a678fe20bd9ddafe72dd40c1322f754dfc1b33a6e1d773a9583d84e5fa6b33ec,678,900,5619271156cc6fe8bd180be3cf8cc443aa2cd44043c44251070a1423b59314a9
84a649415259742e26d25cf9df59fc802b93593631e698687ea79623a7ecd81d,452,900,
76f4aa5abe7d93774c924c5726269e516ef9e5858131d3ac914f99f6337e5897,606,1024,8cdcb30d350c70a75b7ce3c423a929f8d49050dff19fea769f312604c32d2e79
729565f4c552613f13b95e89f688fba6d25a93dda75160e4aad83982c069825c,732,672,
14482923c040d353973f6bbaac70951a8714ebd544a337571f031466a6b4e7e9,1336,2668,
7fc5b3276b6d7874560ca610857aa81edda56dc8aeff9e03332d65b86c75a799,1261,1044,
1eacf31e1267622d5daf7735d9e3324a41a9ba795167f3a249016d2dd7eeb171,955,1336,
522f6523932481804c3a8129c12a42931fe41669b5a558c7760e1736615bc187,1100,3264,
6f82b3b48fb253ea0b1d08b44def2609caa2ad7b538d3d1bb2f49725893e7c6c,372,664,11667bfc5f43a5db57e71d2f7651ca2e36ff5c2c7c00b44a6fcce25771dc3a69
c905c6673dbe4ee966c08826916b9b127311322a20009bb17108283d021c12ec,372,664,dc73dab54fa112a99a167b6076559a2f059e0f90a9c80c87090dd1aa1308a5a2
27622e025028da808586a81e6292c55f248f640fdd500330b2ec9b3725e228c7,377,672,105d59b12aab83bc3087e8668d160981ad9b28e9a13679c732311ee5f6a364ce
31ba37b606bee3b6a06d3e5fe2d8ff6f85447ca22eb2f2c7cf39cf3cc83f447d,377,672,7d07d0ded7f0cf86e38388c55c949bb438cf3a6f07cd5b7413310f43a2d7205e
24dfcf87d9491a9b4b1a182e9fe073ecf27fb4a660dc12bb2b90d62d8e79295d,1014,1356,
4fdfd7db909b7187d09addd6c74830c95fbb997816441e8cd097eb8995ced3a1,2128,2544,
9fb95cab3d627ed7c9055c3dce2d1eab6fa9b801b3563d7a7fb1dcbed029ee95,351,1388,
928e2917d09ce407dd932d36e35e76703cb35404438733adef141f9967e60601,676,904,
73e82c7a133f79a6b6fb09f686d8c9b3b65d38e3ef7549a5073e6e55e8287dbf,685,1200,
e879abfda981a58502956b8ab4ef324cc491bf9ee47c6bcd8a5cbda7f166278e,1122,1356,
e95c315b2901b8fb5f1652fabd0430d8e802f2faf2972d6f3c7451eaa55eefd8,573,764,
7d6b9d4a660daacf8256c7a7511ae6e027d671166b731fbd7f93578254284486,187,672,
ef750f609470263f85876682d80330a6eafecfb8d7cea49b46b1cb2907e96f1f,885,1028,
23cd9e7ea6b2e7b8518d3f967318bb33a5e7885c76ce45c59bb5d6fc9453d352,708,1040,
46798abe17fb926488f4012a229abd165d102af697a45f77f0659bdc19f357c8,708,1044,
643fb9b056db62acb2383b3e8d9d1ff56325871513cf0c784aec8cb901665a58,413,612,
c72db23a6c75e5d53d12e42a16a172f1e49d6b09fd331715315bb1c9e26bf39f,343,576,
6896df8d26916cbf9dbc76f341a53f29bc9872c8743ba7a4874cb21d0d8b32b5,573,904,
c65b23f7f0a0e4f13a3dbf1ee0ad1d7db1552aaa48b8e7b81ce29efd77e70b71,678,768,
4ff24130c84e3a1a5805363a88c47a2c2db47f873f56d56c3869ba712a27ac5b,332,896,
4b7311408b9eae29aa44e02cb75c7e9723efddf5ec026002615a09cfd389716c,678,904,
265d9fb70f753bf58316aab96021d30e0447383fc6c70866bc0098f6af601aa6,292,1156,
5286b455008b34ba48620fae136d9547700c7bdb4736e55b9b8727e086d79592,1008,1488,
242867ae328af2a974ff6dbea5bc5f5ec590376d51d49c669dacca707583ea2a,732,664,
d03becf4a705a7cd08892c0a20453cc1af6b77e7eedcfb2fb68bdeb52d7b7aec,678,904,
886f3c69963160d017439285132ff6faf64bd981547a3523fac21b8c216cad91,678,756,
21a147556298f809c5349028703f09bb0581b629a6dc24e10064442ab8718acb,567,892,
5e796d9c6ebcc236ae28dcf0041aea4a21d15b5112e4df45f50e0e9932ccf53b,471,664,d47d206c9448f4caef456be3c7fa0ae178b517215f59a41df770d764eccd6060
055dc56397bfc8b61f6cb83701c909110765f14c6155975ab528af0c65465c97,678,768,
0351f8d49626042e77930a74e0cff737331c1ca026e76344cbd4432cedd3b3e7,377,672,
3851e2afa5327eb2707c857c583de3bea2fb854f9b79683076859309d383f82b,1449,2072,
4bfafe7ce2548c9b3f997dc5c9ad73fe6d796417caa7ce172a9a78d54a57b11a,940,1388,
657e652ab084b22f5ed860724d203d9b5a79dc5d2421746413386d4475a120d2,2288,3864,
6c4e6cd8db4851acff10e550ac4a44d005ca2a90b873ce3c4a884af38ef5398e,573,900,
2d6daa2548f86334ba7d5d093350d87d3baffcf2941eeadbe435bbe25adc7872,1125,1492,
cd698842e110797db3460c195d84372563609a84f38c51c3b60d2cc7a3d15c62,573,904,
f1708b400cc6f6c98369ecb53d1c3bd03cd937a4c76f236356ee12dae3e92ecd,288,576,
7a7d5538a10030c5924d21440a0212e5e59d14477873d6df901a0d8b60e5210b,1499,1132,7dd14ec0851a778fbeb5f19b596aaf79a350a08961e8f09d150bc65c4670897f
f6a82679787a0083f0ca4bfce0da561a1ef12a5e2a25b5bd40c0940b63df76ae,377,672,63bebe03e6f1575623fbe7d843c79174658110cd16626f6746eca038f18d2180
b0f9d68861279b4394b77a71f9c974b70d0340042a9c73e997b429a4e4717710,377,672,5bbc0b9be397051339e10d4b4af9d3e52dea226bcbff1efdf7719aee7108fac3
51bd5361cf0e2305c3113e8fd8a41b15c3ed05ce89b53ad9b977271251c12998,678,892,fb68c1f39a3b476fb9f2dff8811992018b6f67fab10bd98eb03ed02526158b54
82032d3f61857c23a3e05b95f7d5be3a90e0c04730e29a482d4f32fe14de765e,377,672,c905c6673dbe4ee966c08826916b9b127311322a20009bb17108283d021c12ec
43bf316d8e1bc11bf9f057bd769b2e6fe0f64cbd049d95b40358820cf28343a5,342,1132,044918227cbd782c857d26dbba8f01c1f058510176f943f36d3f6e4131568cf7
05888b904b2978f91ff9dc491c6474045ff9d0323289dce4678c8fe70a7e33ed,850,568,
73254b5f2c847a1707a68286f1d510f05b662f59502770bf8f1ad6e56cd1642d,573,900,
f63c774c7df00bd243c3cd88017f680b8ca8ad481c77e36ab4bb3c3e69a99b96,528,536,00243d4ef03ea24716898389decbf00c1a8766e09698ac89d3d14051eaf994c6
916ab1bc1ae5b06db2ce42c1ea672c3ebd35c3d06580c037565a77ffb8c03ca7,1499,1136,99c8d573fed8a3ae5d71c11d7bfd476291eef1fd3ef1b68a18b564943620f0ad
2a2a1c7a0dac9bf4a2f1a0fd95485951f0ead25d352d1d49bbae539ddefc9954,573,900,
ed32d75dee93e29ff2e47d0656aded4bf3e42fbef2f89c964253b920f2a8c692,678,760,
3985f1addece945bb0ab10a56b1029185f6cc6c67d64f81911cb38a81d33f88c,373,664,
1bf7eea211615842f569ce81db00fcfb9fdae5fbfba839cf22f64272ae69b6f6,1050,1400,
2b53ab431f05a2414d912a147050e03d1cd94c3a48f1f236d5f81f90ca0be21b,445,1484,
284f4d4815773adee553016602a1ae251600cb955ee49c9787206dbbc2ed5886,678,900,
ea78639077653d6c9a1401e707ad737b9db3edfc6d89a4676849593b65f0fa71,1000,900,
5c42dac728e24724c493eae43ff6306520dde7a8a187e5e07e3f6fa778c82e59,678,892,
ea7b1f2ada35dd3e2d13c88f86cb8c6d8e6f36b9d5c089d7308199a24c3246d2,457,900,
7b692cbb851331255fceae5fb960a95c08c12efa950ffcde80052355484cf979,678,892,
7678baa205c0e445d4128677e9b163f394492b0836f5aa67b7f3f98eaaa8bff7,908,1760,
e6893eee8fd3da97553ba619ffad43a312866382fbe1d2cf12b6b5fd49369f7d,1214,1480,
13994c33f785a42add58332653c032d2b73932f751a83ba4ee43693f25c06023,678,900,
a70291fe1c85758158ead746e3b75cedb2160260fe425c591e419cc999c2ad30,684,1000,
9cd337695d7b43cebb8a5073a48f0f3fac5c091996fbb172c24fbea4305e2a90,1008,1484,
a1f8acc25e2a38859e6f0c1fdf8318c5a9000b9ba10df9f61cb54bbb00fa8e4c,678,892,af6c293e659001f4346262656fe11bacecd66b4d46e83be81c58ecd18da92e67
fd18a4fb5fad667926ed3741035f9671900173f9b401c477dddd7732e7514ad6,678,900,cc803eaa2dedb3b78d4a5324db57ae09a1eaa538bf30773eacef375dc76246da
332b5575293fee227c6636c6c51ff831e11072a941ffe0eb013e5ea5fda15b70,567,892,2436a340f93c844b3091a9d61b99dedceca45922edc89b3d1bcb7c78673e1319
38a56d85d4d72fada705f02850a8ace1fe81569df7a35c124085a7e487754473,732,672,
4a1de4bc71ec4b749bc5a5849abe69c236e95cef4eebff5185c311015924a4c6,471,664,
f205e3c7070a9f81b2916bffe0b284b645fc50762755aaf869c21adfcf493a10,1040,2072,
49e9a5ce28cf71457b99664d670c141b3383fb818bc553cae68572f3d16855bc,678,904,
e85a4555e3f6b9b82659fd899e8872e5d691ad162dd2bf6dca3c2bee96eb7f97,1462,2048,
5aacdcff9dd0d60f366d27369c662f48e0b32aeb58d2f0d2fb1ecb80c36889af,5859,9644,
153b0b54010df83d78a97863ca8a501c61540b71ca720342e7c27c8c3c72b914,1990,1948,
f9d93c4ab2a821c1d082a234613ddfa7f24de0f7d482a6ceac76349fcc95941e,678,768,
754b4e5caa68e045347006f63346ca175cc746386ee0048074388c3e83b4e08c,375,672,
b94aa2b66182275e80d098a869914a1fcd43d4fc087ee2f35b9712c80c32b155,169,664,
7610b17bb111f3df645dd2f4d80fd1c535dfd4508d3d4513657e39b738e32e26,573,768,
6c3c81bbf3dfb7a3d93fd78b04a4dd6135a5c6b457a3d79ca6eec786c1840dec,850,568,
09cbacc3f76cc207fac3be83af58cbd957b1ab166b57f9f3d5d6c16177b844a3,1215,972,
820eb40007153928c06b6dfa55ee1338d771d39dd5c300d668ed5a13ad091898,342,1132,177c6a3855125a345b12567c7b1455ab7ca58b916adbd5efd225979c722ef15a
20db1ee97192d8f83b70dd5e56fb0fdd436a6e2a7199b39abd12c63a1ba26145,1499,1136,68bad147cada2a8c9c8c5cccbdc58c183cf8fb1770863abdf367da2fce11b9a0
3f8c15fae0cb0079529a7be6472b6f17eab536a7c5b1ccb6ececfa86c2ee1346,855,1136,30dbd8658e22f1cda5b5d935bfdcc2651e1cc269898f3a4a0c7c0b8692224cb9
e8c30991c75d2c4122855f91babb85112a82e00c7e242d0f390ce428f14e3d27,413,1132,059c0c972148c818605e891d3b5f5551d3fe5575dccbbaca1ba6137618e33d2f
c0b941efc1565f03cca82da9bf376db60d57bb5c814e28f7df80c1cc3ab493f8,5700,1136,7dda7a43035722a2c0cee74a10485c2e617cad65fc5f678c8b060eb8993d95e7
40a5ed603b33a08c0e6752945fff2f66595887f8daea1ece60eb1146356659c1,5700,1136,9c0a66dd9750a8760a405bcb61d751a1c88dcc7891b1e7042f2f7fe60011a53e
1c00b469a35d9941abd552064958805902194e7896e8278924f4aa1696664b96,1008,1488,
0d7488ee909c618b67728274d86d5417c850ca5972e5d80ee9d351ec635198f0,1004,1484,
42e13994617801d4a67b1df269d9a1a6521a629e740a2aa00c798ba768956233,567,892,14f1dd74931598eb594f9bbdd031252f5d592ae79f98ab176a9aba9209eb743e
7099e14563179f6aa10b5108185e050829312b94fcc5148c10076efbe29c772d,2938,760,6c6122f50bef324c8fa5a3bdeae65d149eee073a076923a130b15dcb1fc74f66
790b22ea00047ba5a1c4328e4c6ac9bf3a38cbd158d653a9a46f50fae1592f66,678,904,
3f0507c4e2638e3cf88714033d5f575bc8641d8399f2cc71e3d883a725f361cb,342,1136,897375575556df30301fcc07018b256bcd9c3bd021b8c54c4036a23e835830d0
6a2d2cb3ff14b743e015646933611190a272298fc88e559f7813792fdd653488,1499,1132,9a22710cf694d139ff03b5367eacc026e51992c087acf5737a0de6a323472b7e
5c05321ac828925a32432290c7399eef4af2e153a480ed8fdfc761862f28a6eb,5700,1132,775a6bf9e7ebc1dad7ccabd92a79099394a4bbe4cd468cd3982d7a19543c797c
56e21aa96693895cc47511ecaddca5f5d0adbb36f1e86e718ce78bfd5dfe0ec9,678,756,
dcffb59475e6e8fad0eb077aaa7de5a7523215f10d1877ed1871174e00a65dc4,441,544,
2a329c8f133a092c42125a5bdb5d3d030a58de2d2104606fa758ea97422fdd67,1385,1356,
bc67915f29416c75f3b72fa4bc1241b82198010a4524c6d4f28c68ba0276726b,1122,1348,
d488c532f9cc2f30bf6640e149bf1312780be454b81b5ccc0b1630506c747710,573,904,
272edff2b4c29b757cdb20e2dfc32f16b627e157696d116bebb45281b5989f27,494,672,2a258ad70b94a52cb7807c2f7f562f6623fc4d2d735239c035431ce5b91636a7
78889f0f1ea7cd2b8489d53a768354c157696d4a73b66a261531c8b5ee05ea5a,373,664,
fe1a8d4f25b03013babbaab88bbc864eb4a9a20164d685e57f539ed1a6f81d59,598,576,
67797be524b606e9a80bfca8e84e27ba7f006a2a57ba43d2155f2b633425e57e,372,664,bfefa714b15575529311c3520a59bcd827318e16aff0db81e4571d4133f97c9f
f5282dedb887523aee055c8669ab412afc87292d71ea612e5e95892ec8e8dd01,906,724,
2fdd57e5e67afe3dffb1aef7181cf49f9d6da400f5e630c7ffa2f21651cde2cd,678,900,
4992ed2d7888da968108452ef391731214e295be33f5bf52feeb7f233435e20e,380,760,f205e3c7070a9f81b2916bffe0b284b645fc50762755aaf869c21adfcf493a10
1d25901f221e7abb042f543a5148736ce6eb37ec1c6b5adbbc00750e11df3145,810,544,
2953c4d0dc61daaa70981400e3591acfa89bea96f3269832201751d52b7078c4,372,664,b0f9d68861279b4394b77a71f9c974b70d0340042a9c73e997b429a4e4717710
5dc7ff6a38101d7e32f199ca8945bb47c027c04435c56d7ba3e860185b39ff6b,372,664,cd742d36539c46ffc63ff4c5c39f2aa935c5a76c453872dd37342f4591746665
6449e708545b31974984f07ef50688eedc3c939f154fc3a73010dbad87a97ffa,2620,1120,
ceab0553b91c9ecd2be0e4440edee91806a3abb889f97e468fecd91c1ccee0cb,546,440,f5282dedb887523aee055c8669ab412afc87292d71ea612e5e95892ec8e8dd01
22f9b573092574d6a1bbb435afb1869dceccdc3b4af40c3cfff6bbd5c6b85741,1000,756,
d4d5ac057b525beebf45cc9b55b38c37004291b18a55987122d10caa48c418c5,1057,880,
fcb206dcd7653a9557cd4b419d9307b1f6f7d320cd149675ce1908c5bfcc63ba,1014,1496,
ab3af4d8c18d068aba3d65934548488c2ac613470ef79870cb3d93d1fe3c88cb,2938,896,
28c5e04b48960adceffb36c9645d2a2d4a1dbc9cdec766b3c0a22442199bdc7e,2138,864,
29375e95788f650845c59a143d57c374ad507da9fadc2b087c486a6db5b23bd4,1008,1488,
c87f84517f58d7f10995794ec4bbd91ca9faf4ee2384fc9d110f95d204ad54f3,1008,1484,0c883e7421d4617d083bbc3eb4d9143f84fe590ee6bccc12126af8cf90b3eeb0
37edfd7dd42787591a7e86885fe43bab367bc3aa457d35f5b78a89f49bd0e426,850,568,
8a418787df673bd8b189372058541bfca8dd7a67d2e9c365ec3c2d950e2b4f9d,678,904,
8eab220eaf9521d062428aa9f61bfd63113cfe60f2acd6485619e882c9c40090,800,1176,
79ffceb0bedb3f5d95a88d5b9614c3bee6a2174e61ab06e7df636e4c575f038f,2457,892,
55eb2fe1b81988d969366222d34e31fa75e02d7c064d625b9612549c9f387c4f,2016,896,
aacbbd0b4c2a35ad53da68f7f2962f0a2265942b6afa4f998af3697fbab3acfc,801,544,
910589e14147855dd0ae5a94b71b2fef3258f1ca6573681969e88c845d4f3021,2011,2676,6de5c731e732a63b7c741bb84e4ee86638150f4cd3ea656021a85670c9c219cc
543854dcaa86586f8f171b2c6813393ca75a044f1d07216f02cbfe580e850228,678,900,7b692cbb851331255fceae5fb960a95c08c12efa950ffcde80052355484cf979
2ab26e782c1c90c60f54281b3c7447e6d75364b07656b601ba4e8fd360cb9ffc,342,1136,43bf316d8e1bc11bf9f057bd769b2e6fe0f64cbd049d95b40358820cf28343a5
fbeb0da38dcdd70caf5682245a9565d08903c9c6f65a1e8264eee924f73efc4e,862,576,
e043dc050c825fbb00f12ea983a33a92a65700319ca8c9a45efd5387c5db9a37,598,712,
b7ad4f607796b0e7d70eb7b28da0069577cfea6b02eaff5a3e8c9cf443d4c611,573,900,
ae803ab41215f4aea76f62851be803e3559cc610f11563c1d7904b5833e59cef,678,764,bcf50f00aa7f271de5b8a5713b06befe9092d46c0e31b31e7c3fc74b5e6203fb
6619ca8b3193015c3479247581db6b7d8621f172a574d2dcd6ba446e8de3ccf2,7279,828,
d5cfc98274e0a7c3bf69d07151a09e132c112411d8e32c948798705c8b0b73a1,17100,1132,
c23716da258e4665c88f8be37e94b2c365e720834eef16441f31b0da26d6fd84,17100,1132,
4dffb545157fc1b58e60775b364f9b9c1202a99e97e9603a37620e603c166590,17100,1136,
818989475f6e874a5b498c634301676bedad14deb790ccb7b5b274dddfbc4ea5,1499,1136,7a7d5538a10030c5924d21440a0212e5e59d14477873d6df901a0d8b60e5210b
d9a3128c80a30092a17f62916302ae986a8ce58516e1eb0d2fa57d4aade3b47b,2138,856,
5cfbc6e213726470491e25cbd7c364e3738597437d9d083b3edbd6380cb9be48,4394,1348,0c883e7421d4617d083bbc3eb4d9143f84fe590ee6bccc12126af8cf90b3eeb0
de669dad7f8d8b37a789cb8f86ddd62b93b7b8323d90ff29fa61ca1f41f8c73f,57000,756,
edfec81a8b295f63037027f7ce88260e89c2e0b96e9877ffe8887cb9ea44bdc6,2565,1136,
63e45c4d7e6dd7b6970f578ae27011ef23602c44edc36bda0d9f25461ab09682,2565,1136,
21c27dd3330023670b1d654ea996e837917cd29b8a128524e8090256a1376e49,600,768,
c98a0f97a36cde91b32bb00ff277482c2c3245d525bec1fc8157aa1bf1999068,862,576,
ef3f401a2ce86871a0f744c77d287c15e2d7930c0905c5a3ee29cd46c455d5fe,1122,1480,
1ffa4f779ad619fc30bf311fe63f2f721f31b4519f1dca41a2dafa1bdfaa1b7d,568,800,
7c674bed714a08281921d6b0f11fac2fc07db4a120caf3357d4aa23b026bde2b,20000,896,
1749a1e78a3f06ae4eebd47d5912023dc4e45e1193d5333789d15361bc849d42,2938,896,
3f0209c972ee8b4a92d0a412de58d371edf107b05df0fb788220f52864a18547,850,568,
59c2a89bc5bb9fa294d809332e76542a7c4ac0bbde4039619318691536bbcb62,246,440,
4a5f6796d6b01a76c1b104a38bb8089b8e7a78fea5c8bf11e0010860f022d8c9,1499,1132,916ab1bc1ae5b06db2ce42c1ea672c3ebd35c3d06580c037565a77ffb8c03ca7
8a3a121c87140973cb35dd7f52debaeec7651385ac146df851cd962eaa011547,168,672,
240b3a1af6ae3d71ee5d1d131c5ca1fdf559ed684051996b4ec23973ece244bd,259,1036,8a3a121c87140973cb35dd7f52debaeec7651385ac146df851cd962eaa011547
3f05d3181a58aa74efbd64f9773c8ca9f73d5dc9a504afef3f5dd279067b3369,4620,760,
c1039216f64ed861c028436a8d2b70524a6339d140ebaca027a5b767dc4ca2e8,7210,824,
bb1d7ccb051faeda38a315356f6e2eea87bc1872732ad4e35029af578ed1dc53,3320,664,
4a050e952b5ccffb6cb463cf3947b664e6d58b120232bf387cf80e9d687029aa,5000,1024,
5c68331abfdec5a4637ff008c2da4e8fc8d984a9b6d6f4ab120c9b0dfa2d3957,5000,1028,
894f73b659070c63303cbc6aa29f2fcfa67ee8dfb5a8d17acf7251b47e41e895,2138,864,
b0c1725ea6b89e828bf18c91c2f1000e5f55edf9bfd7aa4a19751877d78bef44,477,756,
74202f7d6174cfe2448863083968d19b3f8eee8f0a88f313fc46750ff9b8ab24,373,664,
92332e234c45722a2bfa875a3277a43600a05c0ea67531ccb54e5ed0bf52249c,1571,896,
9f32e44dbd0cee054006accf25bb266ddcbfc0a531663b4a1c8570926d91a407,17100,1132,
2c1ef9b00878263d72281044b871ba8b113d5ed308ab644db81b16c7465bcee5,17100,1136,
c6bcde6ce104df02a2c24df5ce54ef2088defa6a8cf38835548d25dabfd64b15,17100,1136,
4d7d38b689aacfe578d7b8348a2ab867abae0b889c65341c9fa30904436196b8,4600,896,
8d3369ce594baf1ccbd3a6f0d81d7134f860c7a967d789d3af06c463f15b10d0,2080,2072,
4a3a924b1ec58711f59cb24b9b54d662ebcf7787c58f13dc4857e7368cd9bbdf,678,756,
1358fcbd56ecf3ab4c4c018b0c331ca380d4a17c565f38642251cff5cc592fea,678,764,
1dd64f5dbcf9d5fe2805ff277d38c1dbf673ed604994726b2da50319ae0210a2,678,764,
ec8c4ab3935e5b024b426a86fffbfb9c22a2225387e5c35fb2ae1d1109883dce,1084,1488,
d674446b400e49390243ca45e62db71a5e3f067b8a2a64d7f2f666f07288007d,286,1132,cc2e557dad9007841c2edd9db705a5f4ed16402d67d6a4fd2ee6a07fbda11b66
ca15bae9a02daa7278e2d70efe1b223cc4c6433712e93dead472948cef9bb13c,286,1132,6611c0e7fd7d08b576b809468ab22a5afd293261e5204de853e08dc0f63a0491
b624c55600449d502a995983d7dc43d198f31c9fb63b25d9dd02196fa75c5fad,286,1136,b9111e84c1c0b1bc8b2f488d205bbe5aa51d03b2dba3185ba9e8bbb2ada498f1
da2d735a90b7511b47d0473202292e8a39058a6281e836f90980cb7cc681238b,1499,1136,20db1ee97192d8f83b70dd5e56fb0fdd436a6e2a7199b39abd12c63a1ba26145
62cef582b708264f544cc49a2e18435914902b25fdd2e42e3a7208e12ea3f12f,855,1136,3f8c15fae0cb0079529a7be6472b6f17eab536a7c5b1ccb6ececfa86c2ee1346
8e407c281902ec6a7328a5af4900033616126d092a5ab7af1ee3e15816040acb,17100,1136,
12910c9ed4506d84baccdfb24a68e695ae7025771404f1ec16fca2b5a23d3dd3,2371,768,
361a5f5e39f46f71f7f2a31bd7e84b5d7148188c202af8eb596b24ee40dbe263,2616,864,
64b9e4f1dce8a94ac04816526f6fecfce1b4346c71071a397a06e2ffa68885d3,1980,1028,
5be7b717f7485f95212816ffae25f94f831dace635525074b58c2dafd5fa726a,490,1136,8e2b5ca9ccf1ae886f046b6c47bff21fe18cc50017fe2454157cf0b4d99118fe
76fed3d0cc28fc78b0b0c92135e8b16c55d82c2cd97f1ceeb8b624ddb1cb4344,426,1132,aa5e32c023da4a8b64faa7e7509bf59ad5a72cbeeaf0ff3d28dc8e106b7567ac
a265972dc0c00edcac7dec2769bbd3fb4c75296f8ed352fb7ae5dd710e7d2576,409,1136,471413d94748e23cbe4e9fb3d15a007d4d228bbabf8f83ce5c61950017306c5d
6f6b8d091dba03fc123c0fdb4588ccd598b56f730340ead51ebf5e7e36d48e7b,368,1132,c8461bfb8d96b8d76ac39b83ea0df20db2fa1220dc6b0d4bd15d601fcf175f04
cc41ab48b196d01dba8eef6a3fa86b85b265a3002a70b8b2d231e5f1912694f0,286,1136,f590cacdfad6eda87fc7990925c9af044625657fed6df61b04093dbac7b41ddf
63ec9fec51b1c1237e9f21281baed39372609a286d179704769448cd9c8824bb,419,1136,61833afd14f982d5201169fbc493c895485655f692e858d2b4a5b68df45c7a87
5069b7fd4661cdcb26a64da4736d0341248ff1fa4058ae78ac02355e72b9e151,433,1136,69377af7114cb4d2fd0b571e7b865705aaff7b0da67cc6c84df44d9759cd5b65
3e34fe2e7e04b7c3bf10d0e5002d0c62e4d1f0e0bd1139bba0983bfdb6943b6d,342,1136,820eb40007153928c06b6dfa55ee1338d771d39dd5c300d668ed5a13ad091898
6f4338ff2f475cd89efe98ee6a3a8cbdfbac8abadc5f71b393dad1e9a4f411aa,26043,1036,
adbae6c42e72e628a26ce00bcfc10898dcbe4badb2161e53f3b483aa2c93ed04,914,544,
1e68029f5f08a265f08391c4a7db295181f34dc34b1830759ba6ea739c1c6042,1499,1132,6a2d2cb3ff14b743e015646933611190a272298fc88e559f7813792fdd653488
3e77ccf1b3f93b682994a11afdb62e21be9c54a8e6913f4a3d9e797fdafa190a,1005,672,
1b49d3c8ec26b0d1a3d04ab0175bbda6e001e7a5f21c24a98c3b622c428a9daf,2483,904,
cb6fa6f1e28f5bd1277d90809d57d54a997f0ded8d94a63da6d6dd8641cdece7,2337,3264,
dba4a80afec93128282d87411b253d1182d8771fe1ecda2c0b0283247fde507b,862,576,
61102dc5f18bf834e3178358dd79435e226e05775d022152d57f5f8463651358,7279,832,
3feff6622690403b195431000d9b50457752ae45ae27226662a024ae36f0d290,2138,864,
068a854ced4deba852d650f39a930661bb295e248667641b9908bceedfa727bc,678,900,
cb882b9172a584e579e54b2c8fc9b0a3648a9f5a95da3e1c301e6f2684c994d4,7279,832,61102dc5f18bf834e3178358dd79435e226e05775d022152d57f5f8463651358
ef6e8cad249763fffc0286c106fc8ec09f3977238e73dd43fc97c81aa6efa5ac,7210,824,cb882b9172a584e579e54b2c8fc9b0a3648a9f5a95da3e1c301e6f2684c994d4
4b9b7bd937ea2cafdbf1709e8c3c568f16879b81a6ae54fbd78b91bc2a2ac1e8,7210,824,ef6e8cad249763fffc0286c106fc8ec09f3977238e73dd43fc97c81aa6efa5ac
fc54aafe611780ae7cd9f375f1cc07f4c1ade7d55ef6c59101721e3c0d728ebc,19680,756,
579ae99aec67047c892e97436c14457fd7dfac7d9d7343d7253f8c4c2d1541c5,7210,824,4b9b7bd937ea2cafdbf1709e8c3c568f16879b81a6ae54fbd78b91bc2a2ac1e8
9cb6c65d224baddc4e773059df526b7bd5cfaeae4ea876c29048073ec8850a99,286,1136,1d9bb5cfddbe8fafe29695f8c4e4960af2daae4c4b815e5d2ce94e17e2e3f023
b8adc74a272502d0181b3d87b2b16581f41187ec505de8914462deee28da9669,7279,832,579ae99aec67047c892e97436c14457fd7dfac7d9d7343d7253f8c4c2d1541c5
7bf3e75ed11d3cd8290515e3413020823a011a0afbea62dc331fde9eab316f83,409,1136,61ea11215ca6409efebefa1d6a87a9ae12a3d2ba91d5fca0181bfa785fd16ab8
d41f6ef510bcb32917f4996fa54dad2b0f6d23d116c6e16ad0db0875e3c4c0ac,7210,820,b8adc74a272502d0181b3d87b2b16581f41187ec505de8914462deee28da9669
16b8cbc50a3f3beea98393f8a4e728bb976ca19a872008f71b741f5a30659b31,342,1132,3f0507c4e2638e3cf88714033d5f575bc8641d8399f2cc71e3d883a725f361cb
729f70f1c37bdc9ddb808ecbd214a7381646e36df44eb98bb2f432570675f1bc,17100,1132,5c05321ac828925a32432290c7399eef4af2e153a480ed8fdfc761862f28a6eb
f9a1bcc9a4f54b57a0f7b6cebddd7790528399b9b1781a71489be39174bbd2ba,17100,1132,4984041a4ca73086eb1dbff97693832ec9a4d95abc8bf9d4e2e5e27f04e4f1d9
eab066c605702f31f978d82eeb472a46403b851fcb206558190b60d481a47a7e,373,668,
f8ee4bef9c971ee4990fb5a323fb2387a728bf6b46ffd6a56afdfad12bae067d,17100,1132,c0b941efc1565f03cca82da9bf376db60d57bb5c814e28f7df80c1cc3ab493f8
